Item Number,Product Line,Category,SubClass,Item Description,Price,Cost,Tangible?,Serial?,Tax?
1122496007,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - BLING WHITE,5,24.99,True,False,True
1123496007,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - GLITTER WHITE,5,24.99,True,False,True
1121496008,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - SOLID PINK,5,24.99,True,False,True
1122496008,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - BLING PINK,5,24.99,True,False,True
1123496008,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - GLITTER PINK,5,24.99,True,False,True
1121496009,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - SOLID PURPLE,5,24.99,True,False,True
1122496009,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - BLING PURPLE,5,24.99,True,False,True
1123496009,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - GLITTER PURPLE,5,24.99,True,False,True
1121496010,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - SOLID GOLD,5,24.99,True,False,True
1122496010,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - BLING GOLD,5,24.99,True,False,True
1123496010,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - GLITTER GOLD,5,24.99,True,False,True
1121496011,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - SOLID SILVER,5,24.99,True,False,True
1122496011,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - BLING SILVER,5,24.99,True,False,True
1123496011,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - GLITTER SILVER,5,24.99,True,False,True
1121496012,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - SOLID ROSE GOLD,5,24.99,True,False,True
1122496012,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - BLING ROSE GOLD,5,24.99,True,False,True
1123496012,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - GLITTER ROSE GOLD,5,24.99,True,False,True
1121496013,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - SOLID ORANGE,5,24.99,True,False,True
1122496013,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - BLING ORANGE,5,24.99,True,False,True
1123496013,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - GLITTER ORANGE,5,24.99,True,False,True
1124496001,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - DESIGN MISC DESIGN,5,24.99,True,False,True
1124496002,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - DESIGN SEASHELL,5,24.99,True,False,True
1124496003,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - DESIGN CAMO,5,24.99,True,False,True
1124496004,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - DESIGN BUTTERFLIES,5,24.99,True,False,True
1124496005,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - DESIGN FLOWERS,5,24.99,True,False,True
1124496006,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - DESIGN FEATHERS,5,24.99,True,False,True
1124496007,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - DESIGN MARBLE OR STONE,5,24.99,True,False,True
1124496008,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - DESIGN HEARTS OR KISSES,5,24.99,True,False,True
1124496009,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - DESIGN CANDY OR FOOD,5,24.99,True,False,True
1124496010,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - DESIGN ANIMALS,5,24.99,True,False,True
1124496011,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - DESIGN SHAPES,5,24.99,True,False,True
1124496012,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - DESIGN SPORTS,5,24.99,True,False,True
1124496013,ACCESSORY,PROTECTIVE,WALLET,ZTE AVID 4 WALLET - DESIGN PLAID,5,24.99,True,False,True
1131496001,ACCESSORY,PROTECTIVE,CLIP,ZTE AVID 4 CLIP - SOLID MISC COLOR,5,24.99,True,False,True
1131496002,ACCESSORY,PROTECTIVE,CLIP,ZTE AVID 4 CLIP - SOLID BLACK,5,24.99,True,False,True
1131496003,ACCESSORY,PROTECTIVE,CLIP,ZTE AVID 4 CLIP - SOLID GRAY,5,24.99,True,False,True
1131496004,ACCESSORY,PROTECTIVE,CLIP,ZTE AVID 4 CLIP - SOLID RED,5,24.99,True,False,True
1131496005,ACCESSORY,PROTECTIVE,CLIP,ZTE AVID 4 CLIP - SOLID BLUE,5,24.99,True,False,True
1131496006,ACCESSORY,PROTECTIVE,CLIP,ZTE AVID 4 CLIP - SOLID GREEN,5,24.99,True,False,True
1131496007,ACCESSORY,PROTECTIVE,CLIP,ZTE AVID 4 CLIP - SOLID WHITE,5,24.99,True,False,True
1131496008,ACCESSORY,PROTECTIVE,CLIP,ZTE AVID 4 CLIP - SOLID PINK,5,24.99,True,False,True
1131496009,ACCESSORY,PROTECTIVE,CLIP,ZTE AVID 4 CLIP - SOLID PURPLE,5,24.99,True,False,True
1131496010,ACCESSORY,PROTECTIVE,CLIP,ZTE AVID 4 CLIP - SOLID GOLD,5,24.99,True,False,True
1131496011,ACCESSORY,PROTECTIVE,CLIP,ZTE AVID 4 CLIP - SOLID SILVER,5,24.99,True,False,True
1131496012,ACCESSORY,PROTECTIVE,CLIP,ZTE AVID 4 CLIP - SOLID ROSE GOLD,5,24.99,True,False,True
1131496013,ACCESSORY,PROTECTIVE,CLIP,ZTE AVID 4 CLIP - SOLID ORANGE,5,24.99,True,False,True
1201496000,ACCESSORY,SCREEN CARE,SCREEN,ZTE AVID 4 SCREEN,2,14.99,True,False,True
1211496000,ACCESSORY,SCREEN CARE,TEMPERED,ZTE AVID 4 TEMPERED,5,29.99,True,False,True
1101532501,ACCESSORY,PROTECTIVE,ARMOR BOX,LG STYLO 3+ ARMOR BOX - SOLID MISC COLOR,5,29.99,True,False,True
1101532502,ACCESSORY,PROTECTIVE,ARMOR BOX,LG STYLO 3+ ARMOR BOX - SOLID BLACK,5,29.99,True,False,True
1101532503,ACCESSORY,PROTECTIVE,ARMOR BOX,LG STYLO 3+ ARMOR BOX - SOLID GRAY,5,29.99,True,False,True
1101532504,ACCESSORY,PROTECTIVE,ARMOR BOX,LG STYLO 3+ ARMOR BOX - SOLID RED,5,29.99,True,False,True
1101532505,ACCESSORY,PROTECTIVE,ARMOR BOX,LG STYLO 3+ ARMOR BOX - SOLID BLUE,5,29.99,True,False,True
1101532506,ACCESSORY,PROTECTIVE,ARMOR BOX,LG STYLO 3+ ARMOR BOX - SOLID GREEN,5,29.99,True,False,True
1101532507,ACCESSORY,PROTECTIVE,ARMOR BOX,LG STYLO 3+ ARMOR BOX - SOLID WHITE,5,29.99,True,False,True
1101532508,ACCESSORY,PROTECTIVE,ARMOR BOX,LG STYLO 3+ ARMOR BOX - SOLID PINK,5,29.99,True,False,True
1101532509,ACCESSORY,PROTECTIVE,ARMOR BOX,LG STYLO 3+ ARMOR BOX - SOLID PURPLE,5,29.99,True,False,True
1101532510,ACCESSORY,PROTECTIVE,ARMOR BOX,LG STYLO 3+ ARMOR BOX - SOLID GOLD,5,29.99,True,False,True
1101532511,ACCESSORY,PROTECTIVE,ARMOR BOX,LG STYLO 3+ ARMOR BOX - SOLID SILVER,5,29.99,True,False,True
1101532512,ACCESSORY,PROTECTIVE,ARMOR BOX,LG STYLO 3+ ARMOR BOX - SOLID ROSE GOLD,5,29.99,True,False,True
1101532513,ACCESSORY,PROTECTIVE,ARMOR BOX,LG STYLO 3+ ARMOR BOX - SOLID ORANGE,5,29.99,True,False,True
1111532501,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - SOLID MISC COLOR,4,19.99,True,False,True
1112532501,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - BLING MISC COLOR,4,19.99,True,False,True
1113532501,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - GLITTER MISC COLOR,4,19.99,True,False,True
1111532502,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - SOLID BLACK,4,19.99,True,False,True
1112532502,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - BLING BLACK,4,19.99,True,False,True
1113532502,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - GLITTER BLACK,4,19.99,True,False,True
1111532503,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - SOLID GRAY,4,19.99,True,False,True
1112532503,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - BLING GRAY,4,19.99,True,False,True
1113532503,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - GLITTER GRAY,4,19.99,True,False,True
1111532504,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - SOLID RED,4,19.99,True,False,True
1112532504,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - BLING RED,4,19.99,True,False,True
1113532504,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - GLITTER RED,4,19.99,True,False,True
1111532505,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - SOLID BLUE,4,19.99,True,False,True
1112532505,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - BLING BLUE,4,19.99,True,False,True
1113532505,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - GLITTER BLUE,4,19.99,True,False,True
1111532506,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - SOLID GREEN,4,19.99,True,False,True
1112532506,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - BLING GREEN,4,19.99,True,False,True
1113532506,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - GLITTER GREEN,4,19.99,True,False,True
1111532507,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - SOLID WHITE,4,19.99,True,False,True
1112532507,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - BLING WHITE,4,19.99,True,False,True
1113532507,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - GLITTER WHITE,4,19.99,True,False,True
1111532508,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - SOLID PINK,4,19.99,True,False,True
1112532508,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - BLING PINK,4,19.99,True,False,True
1113532508,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - GLITTER PINK,4,19.99,True,False,True
1111532509,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - SOLID PURPLE,4,19.99,True,False,True
1112532509,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - BLING PURPLE,4,19.99,True,False,True
1113532509,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - GLITTER PURPLE,4,19.99,True,False,True
1111532510,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - SOLID GOLD,4,19.99,True,False,True
1112532510,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - BLING GOLD,4,19.99,True,False,True
1113532510,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - GLITTER GOLD,4,19.99,True,False,True
1111532511,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - SOLID SILVER,4,19.99,True,False,True
1112532511,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - BLING SILVER,4,19.99,True,False,True
1113532511,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - GLITTER SILVER,4,19.99,True,False,True
1111532512,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - SOLID ROSE GOLD,4,19.99,True,False,True
1112532512,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - BLING ROSE GOLD,4,19.99,True,False,True
1113532512,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - GLITTER ROSE GOLD,4,19.99,True,False,True
1111532513,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - SOLID ORANGE,4,19.99,True,False,True
1112532513,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - BLING ORANGE,4,19.99,True,False,True
1113532513,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - GLITTER ORANGE,4,19.99,True,False,True
1114532501,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - DESIGN MISC DESIGN,4,19.99,True,False,True
1114532502,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - DESIGN SEASHELL,4,19.99,True,False,True
1114532503,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - DESIGN CAMO,4,19.99,True,False,True
1114532504,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - DESIGN BUTTERFLIES,4,19.99,True,False,True
1114532505,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - DESIGN FLOWERS,4,19.99,True,False,True
1114532506,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - DESIGN FEATHERS,4,19.99,True,False,True
1114532507,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - DESIGN MARBLE OR STONE,4,19.99,True,False,True
1114532508,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - DESIGN HEARTS OR KISSES,4,19.99,True,False,True
1114532509,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - DESIGN CANDY OR FOOD,4,19.99,True,False,True
1114532510,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - DESIGN ANIMALS,4,19.99,True,False,True
1114532511,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - DESIGN SHAPES,4,19.99,True,False,True
1114532512,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - DESIGN SPORTS,4,19.99,True,False,True
1114532513,ACCESSORY,PROTECTIVE,SILICONE,LG STYLO 3+ SILICONE - DESIGN PLAID,4,19.99,True,False,True
1121532501,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - SOLID MISC COLOR,5,24.99,True,False,True
1122532501,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - BLING MISC COLOR,5,24.99,True,False,True
1123532501,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - GLITTER MISC COLOR,5,24.99,True,False,True
1121532502,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - SOLID BLACK,5,24.99,True,False,True
1122532502,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - BLING BLACK,5,24.99,True,False,True
1123532502,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - GLITTER BLACK,5,24.99,True,False,True
1121532503,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - SOLID GRAY,5,24.99,True,False,True
1122532503,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - BLING GRAY,5,24.99,True,False,True
1123532503,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - GLITTER GRAY,5,24.99,True,False,True
1121532504,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - SOLID RED,5,24.99,True,False,True
1122532504,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - BLING RED,5,24.99,True,False,True
1123532504,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - GLITTER RED,5,24.99,True,False,True
1121532505,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - SOLID BLUE,5,24.99,True,False,True
1122532505,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - BLING BLUE,5,24.99,True,False,True
1123532505,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - GLITTER BLUE,5,24.99,True,False,True
1121532506,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - SOLID GREEN,5,24.99,True,False,True
1122532506,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - BLING GREEN,5,24.99,True,False,True
1123532506,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - GLITTER GREEN,5,24.99,True,False,True
1121532507,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - SOLID WHITE,5,24.99,True,False,True
1122532507,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - BLING WHITE,5,24.99,True,False,True
1123532507,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - GLITTER WHITE,5,24.99,True,False,True
1121532508,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - SOLID PINK,5,24.99,True,False,True
1122532508,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - BLING PINK,5,24.99,True,False,True
1123532508,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - GLITTER PINK,5,24.99,True,False,True
1121532509,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - SOLID PURPLE,5,24.99,True,False,True
1122532509,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - BLING PURPLE,5,24.99,True,False,True
1123532509,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - GLITTER PURPLE,5,24.99,True,False,True
1121532510,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - SOLID GOLD,5,24.99,True,False,True
1122532510,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - BLING GOLD,5,24.99,True,False,True
1123532510,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - GLITTER GOLD,5,24.99,True,False,True
1121532511,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - SOLID SILVER,5,24.99,True,False,True
1122532511,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - BLING SILVER,5,24.99,True,False,True
1123532511,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - GLITTER SILVER,5,24.99,True,False,True
1121532512,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - SOLID ROSE GOLD,5,24.99,True,False,True
1122532512,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - BLING ROSE GOLD,5,24.99,True,False,True
1123532512,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - GLITTER ROSE GOLD,5,24.99,True,False,True
1121532513,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - SOLID ORANGE,5,24.99,True,False,True
1122532513,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - BLING ORANGE,5,24.99,True,False,True
1123532513,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - GLITTER ORANGE,5,24.99,True,False,True
1124532501,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - DESIGN MISC DESIGN,5,24.99,True,False,True
1124532502,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - DESIGN SEASHELL,5,24.99,True,False,True
1124532503,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - DESIGN CAMO,5,24.99,True,False,True
1124532504,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - DESIGN BUTTERFLIES,5,24.99,True,False,True
1124532505,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - DESIGN FLOWERS,5,24.99,True,False,True
1124532506,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - DESIGN FEATHERS,5,24.99,True,False,True
1124532507,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - DESIGN MARBLE OR STONE,5,24.99,True,False,True
1124532508,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - DESIGN HEARTS OR KISSES,5,24.99,True,False,True
1124532509,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - DESIGN CANDY OR FOOD,5,24.99,True,False,True
1124532510,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - DESIGN ANIMALS,5,24.99,True,False,True
1124532511,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - DESIGN SHAPES,5,24.99,True,False,True
1124532512,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - DESIGN SPORTS,5,24.99,True,False,True
1124532513,ACCESSORY,PROTECTIVE,WALLET,LG STYLO 3+ WALLET - DESIGN PLAID,5,24.99,True,False,True
1131532501,ACCESSORY,PROTECTIVE,CLIP,LG STYLO 3+ CLIP - SOLID MISC COLOR,5,24.99,True,False,True
1131532502,ACCESSORY,PROTECTIVE,CLIP,LG STYLO 3+ CLIP - SOLID BLACK,5,24.99,True,False,True
1131532503,ACCESSORY,PROTECTIVE,CLIP,LG STYLO 3+ CLIP - SOLID GRAY,5,24.99,True,False,True
1131532504,ACCESSORY,PROTECTIVE,CLIP,LG STYLO 3+ CLIP - SOLID RED,5,24.99,True,False,True
1131532505,ACCESSORY,PROTECTIVE,CLIP,LG STYLO 3+ CLIP - SOLID BLUE,5,24.99,True,False,True
1131532506,ACCESSORY,PROTECTIVE,CLIP,LG STYLO 3+ CLIP - SOLID GREEN,5,24.99,True,False,True
1131532507,ACCESSORY,PROTECTIVE,CLIP,LG STYLO 3+ CLIP - SOLID WHITE,5,24.99,True,False,True
1131532508,ACCESSORY,PROTECTIVE,CLIP,LG STYLO 3+ CLIP - SOLID PINK,5,24.99,True,False,True
1131532509,ACCESSORY,PROTECTIVE,CLIP,LG STYLO 3+ CLIP - SOLID PURPLE,5,24.99,True,False,True
1131532510,ACCESSORY,PROTECTIVE,CLIP,LG STYLO 3+ CLIP - SOLID GOLD,5,24.99,True,False,True
1131532511,ACCESSORY,PROTECTIVE,CLIP,LG STYLO 3+ CLIP - SOLID SILVER,5,24.99,True,False,True
1131532512,ACCESSORY,PROTECTIVE,CLIP,LG STYLO 3+ CLIP - SOLID ROSE GOLD,5,24.99,True,False,True
1131532513,ACCESSORY,PROTECTIVE,CLIP,LG STYLO 3+ CLIP - SOLID ORANGE,5,24.99,True,False,True
1201532500,ACCESSORY,SCREEN CARE,SCREEN,LG STYLO 3+ SCREEN,2,14.99,True,False,True
1211532500,ACCESSORY,SCREEN CARE,TEMPERED,LG STYLO 3+ TEMPERED,5,29.99,True,False,True
1101538701,ACCESSORY,PROTECTIVE,ARMOR BOX,ALCATEL LINKZONE ARMOR BOX - SOLID MISC COLOR,5,29.99,True,False,True
1101538702,ACCESSORY,PROTECTIVE,ARMOR BOX,ALCATEL LINKZONE ARMOR BOX - SOLID BLACK,5,29.99,True,False,True
1101538703,ACCESSORY,PROTECTIVE,ARMOR BOX,ALCATEL LINKZONE ARMOR BOX - SOLID GRAY,5,29.99,True,False,True
1101538704,ACCESSORY,PROTECTIVE,ARMOR BOX,ALCATEL LINKZONE ARMOR BOX - SOLID RED,5,29.99,True,False,True
1101538705,ACCESSORY,PROTECTIVE,ARMOR BOX,ALCATEL LINKZONE ARMOR BOX - SOLID BLUE,5,29.99,True,False,True
1101538706,ACCESSORY,PROTECTIVE,ARMOR BOX,ALCATEL LINKZONE ARMOR BOX - SOLID GREEN,5,29.99,True,False,True
1101538707,ACCESSORY,PROTECTIVE,ARMOR BOX,ALCATEL LINKZONE ARMOR BOX - SOLID WHITE,5,29.99,True,False,True
1101538708,ACCESSORY,PROTECTIVE,ARMOR BOX,ALCATEL LINKZONE ARMOR BOX - SOLID PINK,5,29.99,True,False,True
1101538709,ACCESSORY,PROTECTIVE,ARMOR BOX,ALCATEL LINKZONE ARMOR BOX - SOLID PURPLE,5,29.99,True,False,True
1101538710,ACCESSORY,PROTECTIVE,ARMOR BOX,ALCATEL LINKZONE ARMOR BOX - SOLID GOLD,5,29.99,True,False,True
1101538711,ACCESSORY,PROTECTIVE,ARMOR BOX,ALCATEL LINKZONE ARMOR BOX - SOLID SILVER,5,29.99,True,False,True
1101538712,ACCESSORY,PROTECTIVE,ARMOR BOX,ALCATEL LINKZONE ARMOR BOX - SOLID ROSE GOLD,5,29.99,True,False,True
1101538713,ACCESSORY,PROTECTIVE,ARMOR BOX,ALCATEL LINKZONE ARMOR BOX - SOLID ORANGE,5,29.99,True,False,True
1111538701,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - SOLID MISC COLOR,4,19.99,True,False,True
1112538701,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - BLING MISC COLOR,4,19.99,True,False,True
1113538701,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - GLITTER MISC COLOR,4,19.99,True,False,True
1111538702,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - SOLID BLACK,4,19.99,True,False,True
1112538702,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - BLING BLACK,4,19.99,True,False,True
1113538702,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - GLITTER BLACK,4,19.99,True,False,True
1111538703,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - SOLID GRAY,4,19.99,True,False,True
1112538703,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - BLING GRAY,4,19.99,True,False,True
1113538703,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - GLITTER GRAY,4,19.99,True,False,True
1111538704,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - SOLID RED,4,19.99,True,False,True
1112538704,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - BLING RED,4,19.99,True,False,True
1113538704,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - GLITTER RED,4,19.99,True,False,True
1111538705,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - SOLID BLUE,4,19.99,True,False,True
1112538705,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - BLING BLUE,4,19.99,True,False,True
1113538705,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - GLITTER BLUE,4,19.99,True,False,True
1111538706,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - SOLID GREEN,4,19.99,True,False,True
1112538706,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - BLING GREEN,4,19.99,True,False,True
1113538706,ACCESSORY,PROTECTIVE,SILICONE,ALCATEL LINKZONE SILICONE - GLITTER GREEN,4,19.99,True,False,True
